,version,group,PID,condition,phase,block,trial,stimulus_left,stimulus_right,painting_left,painting_right,rating_left,rating_right,explain_trial,reward_type,left_chosen,chosen_obj,unchosen_obj,rt,zscored_rt,delta_ratings,zcored_rating_left,zcored_rating_right,zscored_delta_ratings
1301,V1,d09142021,vk7bM,0.0,deliberation,3.0,34.0,1.0,20.0,Monda1.jpg,Picb1n.jpg,64.0,61.0,0.0,1.0,1.0,1.0,20.0,2.301,-0.2879604319436453,3.0,0.478375861271915,0.29594438875296436,0.18243147251895064
1302,V1,d09142021,vk7bM,1.0,deliberation,3.0,35.0,8.0,47.0,Picd1n.jpg,Vina1n.jpg,63.0,59.0,0.0,1.0,1.0,8.0,47.0,1.759,-0.8101429549998178,4.0,0.41756537043226477,0.17432340707366395,0.24324196335860082
1303,V1,d09172021,6NBxI,1.0,deliberation,1.0,0.0,43.0,49.0,Clifb1.jpg,Lewc1n.jpg,41.0,35.0,1.0,-1.0,0.0,49.0,43.0,1.983,0.15063484176702147,6.0,-0.39818888583870987,-0.6754577425155678,0.2772688566768579
1304,V1,d09172021,6NBxI,1.0,deliberation,1.0,1.0,32.0,4.0,Kupkb1.jpg,Krasb1.jpg,41.0,33.0,1.0,-1.0,1.0,32.0,4.0,3.072,1.2765620746810893,8.0,-0.39818888583870987,-0.767880694741187,0.36969180890247716
1305,V1,d09172021,6NBxI,1.0,deliberation,1.0,2.0,22.0,5.0,Klina1.jpg,Pica1n.jpg,65.0,64.0,1.0,1.0,0.0,5.0,22.0,4.759,3.020767071858346,1.0,0.7108865408687218,0.6646750647559121,0.046211476112809735
1306,V1,d09172021,6NBxI,1.0,deliberation,1.0,3.0,55.0,7.0,Clia1n.jpg,Macb1n.jpg,43.0,56.0,1.0,-1.0,1.0,55.0,7.0,4.895,3.1613787373095055,-13.0,-0.30576593361309057,0.29498325585343493,-0.6007491894665256
1307,V1,d09172021,6NBxI,0.0,deliberation,1.0,4.0,29.0,20.0,Klinb1.jpg,Picb1n.jpg,38.0,60.0,0.0,-1.0,0.0,20.0,29.0,4.046,2.283589737544544,-22.0,-0.5368233141771388,0.47982916030467354,-1.0166524744818124
1308,V1,d09172021,6NBxI,0.0,deliberation,1.0,5.0,53.0,60.0,Macc1n.jpg,Kupc1n.jpg,36.0,62.0,0.0,1.0,0.0,60.0,53.0,2.525,0.7110136849620854,-26.0,-0.6292462664027582,0.5722521125302928,-1.2014983789330511
1309,V1,d09172021,6NBxI,1.0,deliberation,1.0,6.0,15.0,57.0,Lassc1.jpg,Lassa1.jpg,34.0,65.0,1.0,1.0,0.0,57.0,15.0,1.838,0.000717992572769975,-31.0,-0.7216692186283774,0.7108865408687218,-1.4325557594970992
1310,V1,d09172021,6NBxI,0.0,deliberation,1.0,7.0,48.0,50.0,Maca1n.jpg,Klic1n.jpg,33.0,63.0,0.0,-1.0,0.0,50.0,48.0,2.066,0.2364493140644203,-30.0,-0.767880694741187,0.6184635886431025,-1.3863442833842896
1311,V1,d09172021,6NBxI,0.0,deliberation,1.0,8.0,26.0,0.0,Klid1n.jpg,Monb1n.jpg,36.0,36.0,0.0,1.0,1.0,26.0,0.0,2.304,0.48251972860395026,0.0,-0.6292462664027582,-0.6292462664027582,0.0
1312,V1,d09172021,6NBxI,0.0,deliberation,1.0,9.0,3.0,47.0,Klib1n.jpg,Vina1n.jpg,58.0,65.0,0.0,1.0,0.0,47.0,3.0,1.848,0.011057085620649396,-7.0,0.38740620807905424,0.7108865408687218,-0.3234803327896676
1313,V1,d09172021,6NBxI,1.0,deliberation,1.0,10.0,38.0,25.0,Krasa1.jpg,Dekob1.jpg,66.0,40.0,1.0,1.0,1.0,38.0,25.0,1.917,0.08239682765101729,26.0,0.7570980169815315,-0.4444003619515195,1.201498378933051
1314,V1,d09172021,6NBxI,0.0,deliberation,1.0,11.0,36.0,59.0,Gustb1.jpg,Macka1.jpg,62.0,33.0,0.0,-1.0,1.0,36.0,59.0,2.099,0.27056832112242274,29.0,0.5722521125302928,-0.767880694741187,1.34013280727148
1315,V1,d09172021,6NBxI,1.0,deliberation,2.0,12.0,43.0,49.0,Clifb1.jpg,Lewc1n.jpg,41.0,35.0,0.0,-1.0,0.0,49.0,43.0,0.961,-0.9060204677262546,6.0,-0.39818888583870987,-0.6754577425155678,0.2772688566768579
1316,V1,d09172021,6NBxI,0.0,deliberation,2.0,13.0,26.0,0.0,Klid1n.jpg,Monb1n.jpg,36.0,36.0,1.0,1.0,1.0,26.0,0.0,1.333,-0.5214062063451405,0.0,-0.6292462664027582,-0.6292462664027582,0.0
1317,V1,d09172021,6NBxI,0.0,deliberation,2.0,14.0,48.0,50.0,Maca1n.jpg,Klic1n.jpg,33.0,63.0,1.0,-1.0,0.0,50.0,48.0,1.92,0.085498555565381,-30.0,-0.767880694741187,0.6184635886431025,-1.3863442833842896
1318,V1,d09172021,6NBxI,1.0,deliberation,2.0,15.0,15.0,57.0,Lassc1.jpg,Lassa1.jpg,34.0,65.0,0.0,1.0,0.0,57.0,15.0,1.756,-0.08406257041984128,-31.0,-0.7216692186283774,0.7108865408687218,-1.4325557594970992
1319,V1,d09172021,6NBxI,0.0,deliberation,2.0,16.0,53.0,60.0,Macc1n.jpg,Kupc1n.jpg,36.0,62.0,1.0,1.0,0.0,60.0,53.0,1.019,-0.8460537280485539,-26.0,-0.6292462664027582,0.5722521125302928,-1.2014983789330511
1320,V1,d09172021,6NBxI,1.0,deliberation,2.0,17.0,38.0,25.0,Krasa1.jpg,Dekob1.jpg,66.0,40.0,0.0,1.0,1.0,38.0,25.0,1.171,-0.6888995137207868,26.0,0.7570980169815315,-0.4444003619515195,1.201498378933051
1321,V1,d09172021,6NBxI,0.0,deliberation,2.0,18.0,3.0,47.0,Klib1n.jpg,Vina1n.jpg,58.0,65.0,1.0,1.0,0.0,47.0,3.0,0.841,-1.0300895843008073,-7.0,0.38740620807905424,0.7108865408687218,-0.3234803327896676
1322,V1,d09172021,6NBxI,1.0,deliberation,2.0,19.0,32.0,4.0,Kupkb1.jpg,Krasb1.jpg,41.0,33.0,0.0,-1.0,1.0,32.0,4.0,1.604,-0.24121678474760824,8.0,-0.39818888583870987,-0.767880694741187,0.36969180890247716
1323,V1,d09172021,6NBxI,0.0,deliberation,2.0,20.0,29.0,20.0,Klinb1.jpg,Picb1n.jpg,38.0,60.0,1.0,-1.0,0.0,20.0,29.0,1.256,-0.6010172228138119,-22.0,-0.5368233141771388,0.47982916030467354,-1.0166524744818124
1324,V1,d09172021,6NBxI,1.0,deliberation,2.0,21.0,55.0,7.0,Clia1n.jpg,Macb1n.jpg,43.0,56.0,0.0,-1.0,1.0,55.0,7.0,1.47,-0.3797606315891925,-13.0,-0.30576593361309057,0.29498325585343493,-0.6007491894665256
1325,V1,d09172021,6NBxI,1.0,deliberation,2.0,22.0,22.0,5.0,Klina1.jpg,Pica1n.jpg,65.0,64.0,0.0,1.0,0.0,5.0,22.0,1.822,-0.015824556303837098,1.0,0.7108865408687218,0.6646750647559121,0.046211476112809735
1326,V1,d09172021,6NBxI,0.0,deliberation,2.0,23.0,36.0,59.0,Gustb1.jpg,Macka1.jpg,62.0,33.0,1.0,-1.0,1.0,36.0,59.0,1.798,-0.04063837961874771,29.0,0.5722521125302928,-0.767880694741187,1.34013280727148
1327,V1,d09172021,6NBxI,1.0,deliberation,3.0,24.0,38.0,25.0,Krasa1.jpg,Dekob1.jpg,66.0,40.0,0.0,1.0,1.0,38.0,25.0,1.528,-0.3197938919114918,26.0,0.7570980169815315,-0.4444003619515195,1.201498378933051
1328,V1,d09172021,6NBxI,0.0,deliberation,3.0,25.0,36.0,59.0,Gustb1.jpg,Macka1.jpg,62.0,33.0,0.0,-1.0,1.0,36.0,59.0,1.248,-0.6092884972521153,29.0,0.5722521125302928,-0.767880694741187,1.34013280727148
1329,V1,d09172021,6NBxI,1.0,deliberation,3.0,26.0,22.0,5.0,Klina1.jpg,Pica1n.jpg,65.0,64.0,0.0,1.0,0.0,5.0,22.0,1.011,-0.8543250024868575,1.0,0.7108865408687218,0.6646750647559121,0.046211476112809735
1330,V1,d09172021,6NBxI,0.0,deliberation,3.0,27.0,3.0,47.0,Klib1n.jpg,Vina1n.jpg,58.0,65.0,0.0,1.0,0.0,47.0,3.0,0.906,-0.9628854794895912,-7.0,0.38740620807905424,0.7108865408687218,-0.3234803327896676
1331,V1,d09172021,6NBxI,0.0,deliberation,3.0,28.0,48.0,50.0,Maca1n.jpg,Klic1n.jpg,33.0,63.0,0.0,-1.0,0.0,50.0,48.0,1.512,-0.3363364407880989,-30.0,-0.767880694741187,0.6184635886431025,-1.3863442833842896
1332,V1,d09172021,6NBxI,0.0,deliberation,3.0,29.0,53.0,60.0,Macc1n.jpg,Kupc1n.jpg,36.0,62.0,0.0,1.0,0.0,60.0,53.0,1.662,-0.18125004506990783,-26.0,-0.6292462664027582,0.5722521125302928,-1.2014983789330511
1333,V1,d09172021,6NBxI,1.0,deliberation,3.0,30.0,32.0,4.0,Kupkb1.jpg,Krasb1.jpg,41.0,33.0,0.0,-1.0,1.0,32.0,4.0,1.692,-0.15023276592626955,8.0,-0.39818888583870987,-0.767880694741187,0.36969180890247716
1334,V1,d09172021,6NBxI,0.0,deliberation,3.0,31.0,26.0,0.0,Klid1n.jpg,Monb1n.jpg,36.0,36.0,0.0,1.0,1.0,26.0,0.0,1.474,-0.3756249943700407,0.0,-0.6292462664027582,-0.6292462664027582,0.0
1335,V1,d09172021,6NBxI,1.0,deliberation,3.0,32.0,15.0,57.0,Lassc1.jpg,Lassa1.jpg,34.0,65.0,0.0,1.0,0.0,57.0,15.0,1.379,-0.47384637832489507,-31.0,-0.7216692186283774,0.7108865408687218,-1.4325557594970992
1336,V1,d09172021,6NBxI,1.0,deliberation,3.0,33.0,43.0,49.0,Clifb1.jpg,Lewc1n.jpg,41.0,35.0,0.0,-1.0,0.0,49.0,43.0,1.128,-0.7333576138266684,6.0,-0.39818888583870987,-0.6754577425155678,0.2772688566768579
1337,V1,d09172021,6NBxI,1.0,deliberation,3.0,34.0,55.0,7.0,Clia1n.jpg,Macb1n.jpg,43.0,56.0,0.0,-1.0,1.0,55.0,7.0,1.115,-0.7467984347889115,-13.0,-0.30576593361309057,0.29498325585343493,-0.6007491894665256
1338,V1,d09172021,6NBxI,0.0,deliberation,3.0,35.0,29.0,20.0,Klinb1.jpg,Picb1n.jpg,38.0,60.0,0.0,-1.0,0.0,20.0,29.0,1.185,-0.6744247834537556,-22.0,-0.5368233141771388,0.47982916030467354,-1.0166524744818124
1339,V1,d09172021,c3qx7,1.0,deliberation,1.0,0.0,5.0,32.0,Pica1n.jpg,Kupkb1.jpg,39.0,55.0,1.0,-1.0,0.0,32.0,5.0,2.264,0.5868501251826891,-16.0,-0.5726551141397144,0.12766196812031835,-0.7003170822600328
1340,V1,d09172021,c3qx7,1.0,deliberation,1.0,1.0,7.0,31.0,Macb1n.jpg,Picac1.jpg,63.0,40.0,1.0,1.0,1.0,7.0,31.0,3.494,1.851054627400616,23.0,0.4778205092503347,-0.5288852964984623,1.006705805748797
1341,V1,d09172021,c3qx7,0.0,deliberation,1.0,2.0,23.0,60.0,Rohlb1.jpg,Kupc1n.jpg,62.0,39.0,0.0,-1.0,0.0,60.0,23.0,5.13,3.532549396204297,23.0,0.43405069160908266,-0.5726551141397144,1.006705805748797
1342,V1,d09172021,c3qx7,1.0,deliberation,1.0,3.0,28.0,12.0,Pice1n.jpg,Klie1n.jpg,69.0,67.0,1.0,1.0,1.0,28.0,12.0,3.554,1.9127231397039293,2.0,0.7404394150978469,0.6528997798153429,0.08753963528250408
1343,V1,d09172021,c3qx7,1.0,deliberation,1.0,4.0,1.0,56.0,Monda1.jpg,Clib1n.jpg,69.0,37.0,1.0,1.0,1.0,1.0,56.0,1.198,-0.5087937767395139,32.0,0.7404394150978469,-0.6601947494222185,1.4006341645200653
1344,V1,d09172021,c3qx7,0.0,deliberation,1.0,5.0,14.0,11.0,Grib1n.jpg,Clifa1.jpg,69.0,54.0,0.0,1.0,1.0,14.0,11.0,2.383,0.7091593412509277,15.0,0.7404394150978469,0.08389215047906631,0.6565472646187807
1345,V1,d09172021,c3qx7,0.0,deliberation,1.0,6.0,64.0,53.0,Vincb1.jpg,Macc1n.jpg,40.0,56.0,0.0,-1.0,0.0,53.0,64.0,2.152,0.4717355688831709,-16.0,-0.5288852964984623,0.1714317857615704,-0.7003170822600326
1346,V1,d09172021,c3qx7,0.0,deliberation,1.0,7.0,42.0,33.0,Mackc1.jpg,Kline1.jpg,37.0,55.0,0.0,1.0,0.0,33.0,42.0,3.384,1.7379956881778744,-18.0,-0.6601947494222185,0.12766196812031835,-0.7878567175425368
1347,V1,d09172021,c3qx7,0.0,deliberation,1.0,8.0,21.0,22.0,Kupkc1.jpg,Klina1.jpg,44.0,45.0,0.0,-1.0,1.0,21.0,22.0,2.531,0.8612750049324345,-1.0,-0.3538060259334541,-0.3100362082922021,-0.04376981764125204
1348,V1,d09172021,c3qx7,1.0,deliberation,1.0,9.0,58.0,29.0,Klinc1.jpg,Klinb1.jpg,64.0,70.0,1.0,-1.0,1.0,58.0,29.0,1.964,0.2785075636661218,-6.0,0.5215903268915867,0.784209232739099,-0.26261890584751235
1349,V1,d09172021,c3qx7,1.0,deliberation,1.0,10.0,40.0,24.0,Vinc1n.jpg,Lewa1n.jpg,62.0,60.0,1.0,-1.0,0.0,24.0,40.0,1.215,-0.49132103158690826,2.0,0.43405069160908266,0.3465110563265786,0.08753963528250408
1350,V1,d09172021,c3qx7,0.0,deliberation,1.0,11.0,38.0,20.0,Krasa1.jpg,Picb1n.jpg,39.0,42.0,0.0,1.0,0.0,20.0,38.0,1.534,-0.1634501078409582,-3.0,-0.5726551141397144,-0.4413456612159582,-0.13130945292375618
1351,V1,d09172021,c3qx7,0.0,deliberation,2.0,12.0,42.0,33.0,Mackc1.jpg,Kline1.jpg,37.0,55.0,1.0,1.0,0.0,33.0,42.0,1.543,-0.1541998309954613,-18.0,-0.6601947494222185,0.12766196812031835,-0.7878567175425368
1352,V1,d09172021,c3qx7,0.0,deliberation,2.0,13.0,21.0,22.0,Kupkc1.jpg,Klina1.jpg,44.0,45.0,1.0,-1.0,1.0,21.0,22.0,1.811,0.12125285729267234,-1.0,-0.3538060259334541,-0.3100362082922021,-0.04376981764125204
1353,V1,d09172021,c3qx7,1.0,deliberation,2.0,14.0,28.0,12.0,Pice1n.jpg,Klie1n.jpg,69.0,67.0,0.0,1.0,1.0,28.0,12.0,2.701,1.0360024564584893,2.0,0.7404394150978469,0.6528997798153429,0.08753963528250408
1354,V1,d09172021,c3qx7,1.0,deliberation,2.0,15.0,58.0,29.0,Klinc1.jpg,Klinb1.jpg,64.0,70.0,0.0,-1.0,1.0,58.0,29.0,1.467,-0.23231327991299155,-6.0,0.5215903268915867,0.784209232739099,-0.26261890584751235
1355,V1,d09172021,c3qx7,0.0,deliberation,2.0,16.0,23.0,60.0,Rohlb1.jpg,Kupc1n.jpg,62.0,39.0,1.0,-1.0,0.0,60.0,23.0,1.874,0.18600479521115168,23.0,0.43405069160908266,-0.5726551141397144,1.006705805748797
1356,V1,d09172021,c3qx7,0.0,deliberation,2.0,17.0,64.0,53.0,Vincb1.jpg,Macc1n.jpg,40.0,56.0,1.0,-1.0,0.0,53.0,64.0,1.192,-0.5149606279698452,-16.0,-0.5288852964984623,0.1714317857615704,-0.7003170822600326
1357,V1,d09172021,c3qx7,0.0,deliberation,2.0,18.0,14.0,11.0,Grib1n.jpg,Clifa1.jpg,69.0,54.0,1.0,1.0,0.0,11.0,14.0,1.847,0.15825396467466046,15.0,0.7404394150978469,0.08389215047906631,0.6565472646187807
1358,V1,d09172021,c3qx7,1.0,deliberation,2.0,19.0,1.0,56.0,Monda1.jpg,Clib1n.jpg,69.0,37.0,0.0,1.0,1.0,1.0,56.0,1.101,-0.608491204963204,32.0,0.7404394150978469,-0.6601947494222185,1.4006341645200653
1359,V1,d09172021,c3qx7,1.0,deliberation,2.0,20.0,5.0,32.0,Pica1n.jpg,Kupkb1.jpg,39.0,55.0,0.0,-1.0,0.0,32.0,5.0,1.076,-0.6341864184229179,-16.0,-0.5726551141397144,0.12766196812031835,-0.7003170822600328
1360,V1,d09172021,c3qx7,0.0,deliberation,2.0,21.0,38.0,20.0,Krasa1.jpg,Picb1n.jpg,39.0,42.0,1.0,1.0,0.0,20.0,38.0,1.764,0.07294585598841016,-3.0,-0.5726551141397144,-0.4413456612159582,-0.13130945292375618
1361,V1,d09172021,c3qx7,1.0,deliberation,2.0,22.0,40.0,24.0,Vinc1n.jpg,Lewa1n.jpg,62.0,60.0,0.0,-1.0,0.0,24.0,40.0,0.921,-0.7934967418731445,2.0,0.43405069160908266,0.3465110563265786,0.08753963528250408
1362,V1,d09172021,c3qx7,1.0,deliberation,2.0,23.0,7.0,31.0,Macb1n.jpg,Picac1.jpg,63.0,40.0,0.0,1.0,1.0,7.0,31.0,1.222,-0.48412637181818846,23.0,0.4778205092503347,-0.5288852964984623,1.006705805748797
1363,V1,d09172021,c3qx7,0.0,deliberation,3.0,24.0,38.0,20.0,Krasa1.jpg,Picb1n.jpg,39.0,42.0,0.0,1.0,0.0,20.0,38.0,1.199,-0.5077659682011252,-3.0,-0.5726551141397144,-0.4413456612159582,-0.13130945292375618
1364,V1,d09172021,c3qx7,1.0,deliberation,3.0,25.0,5.0,32.0,Pica1n.jpg,Kupkb1.jpg,39.0,55.0,0.0,-1.0,0.0,32.0,5.0,0.917,-0.7976079760266986,-16.0,-0.5726551141397144,0.12766196812031835,-0.7003170822600328
1365,V1,d09172021,c3qx7,1.0,deliberation,3.0,26.0,1.0,56.0,Monda1.jpg,Clib1n.jpg,69.0,37.0,0.0,1.0,1.0,1.0,56.0,0.853,-0.8633877224835664,32.0,0.7404394150978469,-0.6601947494222185,1.4006341645200653
1366,V1,d09172021,c3qx7,1.0,deliberation,3.0,27.0,7.0,31.0,Macb1n.jpg,Picac1.jpg,63.0,40.0,0.0,1.0,1.0,7.0,31.0,0.796,-0.9219728091717142,23.0,0.4778205092503347,-0.5288852964984623,1.006705805748797
1367,V1,d09172021,c3qx7,0.0,deliberation,3.0,28.0,64.0,53.0,Vincb1.jpg,Macc1n.jpg,40.0,56.0,0.0,-1.0,0.0,53.0,64.0,1.027,-0.6845490368039574,-16.0,-0.5288852964984623,0.1714317857615704,-0.7003170822600326
1368,V1,d09172021,c3qx7,1.0,deliberation,3.0,29.0,28.0,12.0,Pice1n.jpg,Klie1n.jpg,69.0,67.0,0.0,1.0,1.0,28.0,12.0,0.892,-0.8233031894864127,2.0,0.7404394150978469,0.6528997798153429,0.08753963528250408
1369,V1,d09172021,c3qx7,1.0,deliberation,3.0,30.0,40.0,24.0,Vinc1n.jpg,Lewa1n.jpg,62.0,60.0,0.0,-1.0,0.0,24.0,40.0,0.803,-0.9147781494029943,2.0,0.43405069160908266,0.3465110563265786,0.08753963528250408
1370,V1,d09172021,c3qx7,0.0,deliberation,3.0,31.0,42.0,33.0,Mackc1.jpg,Kline1.jpg,37.0,55.0,0.0,1.0,0.0,33.0,42.0,1.068,-0.6424088867300264,-18.0,-0.6601947494222185,0.12766196812031835,-0.7878567175425368
1371,V1,d09172021,c3qx7,0.0,deliberation,3.0,32.0,23.0,60.0,Rohlb1.jpg,Kupc1n.jpg,62.0,39.0,0.0,-1.0,0.0,60.0,23.0,1.158,-0.5499061182750562,23.0,0.43405069160908266,-0.5726551141397144,1.006705805748797
1372,V1,d09172021,c3qx7,1.0,deliberation,3.0,33.0,58.0,29.0,Klinc1.jpg,Klinb1.jpg,64.0,70.0,0.0,-1.0,1.0,58.0,29.0,0.98,-0.7328560381082195,-6.0,0.5215903268915867,0.784209232739099,-0.26261890584751235
1373,V1,d09172021,c3qx7,0.0,deliberation,3.0,34.0,14.0,11.0,Grib1n.jpg,Clifa1.jpg,69.0,54.0,0.0,1.0,0.0,11.0,14.0,1.083,-0.6269917586541981,15.0,0.7404394150978469,0.08389215047906631,0.6565472646187807
1374,V1,d09172021,c3qx7,0.0,deliberation,3.0,35.0,21.0,22.0,Kupkc1.jpg,Klina1.jpg,44.0,45.0,0.0,-1.0,1.0,21.0,22.0,0.851,-0.8654433395603436,-1.0,-0.3538060259334541,-0.3100362082922021,-0.04376981764125204
1375,V1,d09172021,xcXOL,0.0,deliberation,1.0,0.0,28.0,51.0,Pice1n.jpg,Lewic1.jpg,63.0,68.0,0.0,1.0,0.0,51.0,28.0,4.719,0.3209781121991199,-5.0,0.3160111343810328,0.5681476777701547,-0.25213654338912195
1376,V1,d09172021,xcXOL,1.0,deliberation,1.0,1.0,60.0,5.0,Kupc1n.jpg,Pica1n.jpg,63.0,63.0,1.0,1.0,0.0,5.0,60.0,1.768,-0.972234521583711,0.0,0.3160111343810328,0.3160111343810328,0.0
1377,V1,d09172021,xcXOL,0.0,deliberation,1.0,2.0,41.0,43.0,Picae1.jpg,Clifb1.jpg,63.0,68.0,0.0,-1.0,1.0,41.0,43.0,4.773,0.3446424572429261,-5.0,0.3160111343810328,0.5681476777701547,-0.25213654338912195
1378,V1,d09172021,xcXOL,0.0,deliberation,1.0,3.0,19.0,63.0,Picc1n.jpg,Lewia1.jpg,65.0,66.0,0.0,-1.0,0.0,63.0,19.0,2.481,-0.6597775212830813,-1.0,0.41686575173668156,0.46729306041450597,-0.05042730867782441
1379,V1,d09172021,xcXOL,1.0,deliberation,1.0,4.0,24.0,38.0,Lewa1n.jpg,Krasa1.jpg,66.0,65.0,1.0,1.0,1.0,24.0,38.0,3.115,-0.3819405813243164,1.0,0.46729306041450597,0.41686575173668156,0.05042730867782441
1380,V1,d09172021,xcXOL,1.0,deliberation,1.0,5.0,40.0,29.0,Vinc1n.jpg,Klinb1.jpg,55.0,68.0,1.0,-1.0,0.0,29.0,40.0,6.912,1.2820134581448153,-13.0,-0.08740733504156233,0.5681476777701547,-0.655555012811717
1381,V1,d09172021,xcXOL,0.0,deliberation,1.0,6.0,58.0,14.0,Klinc1.jpg,Grib1n.jpg,64.0,64.0,0.0,1.0,0.0,14.0,58.0,4.472,0.2127356450543015,0.0,0.3664384430588572,0.3664384430588572,0.0
1382,V1,d09172021,xcXOL,0.0,deliberation,1.0,7.0,49.0,36.0,Lewc1n.jpg,Gustb1.jpg,68.0,65.0,0.0,-1.0,1.0,49.0,36.0,6.405,1.0598315519001882,3.0,0.5681476777701547,0.41686575173668156,0.15128192603347318
1383,V1,d09172021,xcXOL,1.0,deliberation,1.0,8.0,12.0,32.0,Klie1n.jpg,Kupkb1.jpg,61.0,68.0,1.0,-1.0,0.0,32.0,12.0,7.464,1.5239156519259482,-7.0,0.21515651702538402,0.5681476777701547,-0.3529911607447707
1384,V1,d09172021,xcXOL,0.0,deliberation,1.0,9.0,64.0,31.0,Vincb1.jpg,Picac1.jpg,68.0,61.0,0.0,1.0,1.0,64.0,31.0,3.591,-0.17334376204928173,7.0,0.5681476777701547,0.21515651702538402,0.3529911607447707
1385,V1,d09172021,xcXOL,1.0,deliberation,1.0,10.0,66.0,56.0,Vinca1.jpg,Clib1n.jpg,66.0,50.0,1.0,1.0,0.0,56.0,66.0,1.447,-1.1129059060107827,16.0,0.46729306041450597,-0.3395438784306843,0.8068369388451903
1386,V1,d09172021,xcXOL,1.0,deliberation,1.0,11.0,17.0,6.0,Picaa1.jpg,Gusc1n.jpg,66.0,67.0,1.0,-1.0,1.0,17.0,6.0,8.274,1.8788808275830446,-1.0,0.46729306041450597,0.5177203690923303,-0.050427308677824356
1387,V1,d09172021,xcXOL,1.0,deliberation,2.0,12.0,17.0,6.0,Picaa1.jpg,Gusc1n.jpg,66.0,67.0,0.0,-1.0,1.0,17.0,6.0,2.426,-0.68388009493881,-1.0,0.46729306041450597,0.5177203690923303,-0.050427308677824356
1388,V1,d09172021,xcXOL,0.0,deliberation,2.0,13.0,64.0,31.0,Vincb1.jpg,Picac1.jpg,68.0,61.0,1.0,1.0,0.0,31.0,64.0,2.587,-0.6133252884193129,7.0,0.5681476777701547,0.21515651702538402,0.3529911607447707
1389,V1,d09172021,xcXOL,0.0,deliberation,2.0,14.0,19.0,63.0,Picc1n.jpg,Lewia1.jpg,65.0,66.0,1.0,-1.0,0.0,63.0,19.0,3.216,-0.3376794915201599,-1.0,0.41686575173668156,0.46729306041450597,-0.05042730867782441
1390,V1,d09172021,xcXOL,1.0,deliberation,2.0,15.0,60.0,5.0,Kupc1n.jpg,Pica1n.jpg,63.0,63.0,0.0,1.0,0.0,5.0,60.0,9.111,2.245678175762045,0.0,0.3160111343810328,0.3160111343810328,0.0
1391,V1,d09172021,xcXOL,0.0,deliberation,2.0,16.0,49.0,36.0,Lewc1n.jpg,Gustb1.jpg,68.0,65.0,1.0,-1.0,1.0,49.0,36.0,3.048,-0.4113018983231134,3.0,0.5681476777701547,0.41686575173668156,0.15128192603347318
1392,V1,d09172021,xcXOL,0.0,deliberation,2.0,17.0,58.0,14.0,Klinc1.jpg,Grib1n.jpg,64.0,64.0,1.0,1.0,,,,,,0.0,0.3664384430588572,0.3664384430588572,0.0
1393,V1,d09172021,xcXOL,0.0,deliberation,2.0,17.0,58.0,14.0,Klinc1.jpg,Grib1n.jpg,64.0,64.0,1.0,1.0,1.0,58.0,14.0,1.704,-1.000281152746741,0.0,0.3664384430588572,0.3664384430588572,0.0
1394,V1,d09172021,xcXOL,1.0,deliberation,2.0,18.0,12.0,32.0,Klie1n.jpg,Kupkb1.jpg,61.0,68.0,0.0,-1.0,0.0,32.0,12.0,3.918,-0.03004300595067597,-7.0,0.21515651702538402,0.5681476777701547,-0.3529911607447707
1395,V1,d09172021,xcXOL,1.0,deliberation,2.0,19.0,24.0,38.0,Lewa1n.jpg,Krasa1.jpg,66.0,65.0,0.0,1.0,1.0,24.0,38.0,2.455,-0.6711714651930621,1.0,0.46729306041450597,0.41686575173668156,0.05042730867782441
1396,V1,d09172021,xcXOL,1.0,deliberation,2.0,20.0,40.0,29.0,Vinc1n.jpg,Klinb1.jpg,55.0,68.0,0.0,-1.0,0.0,29.0,40.0,9.095,2.238666517971288,-13.0,-0.08740733504156233,0.5681476777701547,-0.655555012811717
1397,V1,d09172021,xcXOL,1.0,deliberation,2.0,21.0,66.0,56.0,Vinca1.jpg,Clib1n.jpg,66.0,50.0,0.0,1.0,,,,,,16.0,0.46729306041450597,-0.3395438784306843,0.8068369388451903
1398,V1,d09172021,xcXOL,1.0,deliberation,2.0,21.0,66.0,56.0,Vinca1.jpg,Clib1n.jpg,66.0,50.0,0.0,1.0,0.0,56.0,66.0,1.962,-0.8872181708707767,16.0,0.46729306041450597,-0.3395438784306843,0.8068369388451903
1399,V1,d09172021,xcXOL,0.0,deliberation,2.0,22.0,41.0,43.0,Picae1.jpg,Clifb1.jpg,63.0,68.0,1.0,-1.0,1.0,41.0,43.0,1.216,-1.2141367153648435,-5.0,0.3160111343810328,0.5681476777701547,-0.25213654338912195
1400,V1,d09172021,xcXOL,0.0,deliberation,2.0,23.0,28.0,51.0,Pice1n.jpg,Lewic1.jpg,63.0,68.0,1.0,1.0,0.0,51.0,28.0,2.399,-0.6957122674607132,-5.0,0.3160111343810328,0.5681476777701547,-0.25213654338912195
1401,V1,d09172021,xcXOL,1.0,deliberation,3.0,24.0,17.0,6.0,Picaa1.jpg,Gusc1n.jpg,66.0,67.0,0.0,-1.0,0.0,6.0,17.0,3.417,-0.24959554052376937,-1.0,0.46729306041450597,0.5177203690923303,-0.050427308677824356
1402,V1,d09172021,xcXOL,0.0,deliberation,3.0,25.0,28.0,51.0,Pice1n.jpg,Lewic1.jpg,63.0,68.0,0.0,1.0,0.0,51.0,28.0,6.04,0.8998781085485333,-5.0,0.3160111343810328,0.5681476777701547,-0.25213654338912195
