,Exp,group,PID,phase,trial,condition,old_pair,stimulus_left,stimulus_right,old_response,rt_pairs,chosen_object,left_object_chosen,rt_object,pairs_acc,zscored_rt_pairs,zscored_rt_object
796,Pilot,d09302021,VP3Tz,memory_test,28.0,1.0,0.0,26.0,37.0,1.0,804.0,,1.0,255.0,0,-1.8358769063057712,-0.7819786017715155
797,Pilot,d09302021,VP3Tz,memory_test,29.0,1.0,0.0,5.0,1.0,0.0,1718.0,,,,1,0.8760285358978245,
798,Pilot,d09302021,VP3Tz,memory_test,30.0,1.0,1.0,12.0,5.0,1.0,1093.0,12.0,1.0,279.0,1,-0.9783925815827523,-0.74625502439801
799,Pilot,d09302021,VP3Tz,memory_test,31.0,0.0,1.0,35.0,21.0,0.0,1011.0,21.0,,,0,-1.221692632196204,
800,Pilot,d10012021,k3zzQ,memory_test,0.0,1.0,0.0,55.0,18.0,1.0,4379.0,,0.0,6452.0,0,3.3914466147957603,1.4486985594454354
801,Pilot,d10012021,k3zzQ,memory_test,1.0,1.0,1.0,10.0,14.0,1.0,3179.0,10.0,0.0,2726.0,1,2.152043230500991,-0.34565059122146136
802,Pilot,d10012021,k3zzQ,memory_test,2.0,0.0,1.0,50.0,36.0,0.0,3004.0,50.0,,,0,1.9712969036246704,
803,Pilot,d10012021,k3zzQ,memory_test,3.0,1.0,0.0,44.0,32.0,0.0,1665.0,,,,1,0.5883292939824234,
804,Pilot,d10012021,k3zzQ,memory_test,4.0,1.0,1.0,0.0,59.0,0.0,1221.0,59.0,,,0,0.1297500417933587,
805,Pilot,d10012021,k3zzQ,memory_test,5.0,0.0,1.0,7.0,35.0,0.0,885.0,35.0,,,0,-0.21728290580917678,
806,Pilot,d10012021,k3zzQ,memory_test,6.0,1.0,0.0,24.0,23.0,0.0,1227.0,,,,1,0.13594705871483254,
807,Pilot,d10012021,k3zzQ,memory_test,7.0,1.0,1.0,32.0,43.0,0.0,1111.0,43.0,,,0,0.016138064899671477,
808,Pilot,d10012021,k3zzQ,memory_test,8.0,0.0,1.0,31.0,46.0,1.0,1844.0,31.0,1.0,1687.0,1,0.7732069654730599,-0.8460072116033469
809,Pilot,d10012021,k3zzQ,memory_test,9.0,0.0,0.0,25.0,35.0,0.0,1591.0,,,,1,0.5118994186175793,
810,Pilot,d10012021,k3zzQ,memory_test,10.0,1.0,0.0,39.0,45.0,0.0,1692.0,,,,1,0.6162158701290558,
811,Pilot,d10012021,k3zzQ,memory_test,11.0,0.0,0.0,37.0,40.0,0.0,1808.0,,,,1,0.7360248639442167,
812,Pilot,d10012021,k3zzQ,memory_test,12.0,1.0,1.0,44.0,39.0,0.0,1356.0,44.0,,,0,0.26918292252652026,
813,Pilot,d10012021,k3zzQ,memory_test,13.0,0.0,0.0,33.0,57.0,0.0,913.0,,,,1,-0.1883634935089655,
814,Pilot,d10012021,k3zzQ,memory_test,14.0,1.0,0.0,12.0,59.0,0.0,421.0,,,,1,-0.696518881069821,
815,Pilot,d10012021,k3zzQ,memory_test,15.0,0.0,0.0,34.0,31.0,0.0,318.0,,,,1,-0.8029010048884554,
816,Pilot,d10012021,k3zzQ,memory_test,16.0,1.0,1.0,55.0,24.0,0.0,276.0,55.0,,,0,-0.8462801233387723,
817,Pilot,d10012021,k3zzQ,memory_test,17.0,0.0,1.0,57.0,34.0,0.0,280.0,57.0,,,0,-0.8421487787244564,
818,Pilot,d10012021,k3zzQ,memory_test,18.0,1.0,0.0,10.0,11.0,0.0,301.0,,,,1,-0.8204592194992979,
819,Pilot,d10012021,k3zzQ,memory_test,19.0,1.0,1.0,11.0,1.0,0.0,719.0,1.0,,,0,-0.38873370730328655,
820,Pilot,d10012021,k3zzQ,memory_test,20.0,0.0,1.0,47.0,52.0,0.0,915.0,47.0,,,0,-0.18629782120180755,
821,Pilot,d10012021,k3zzQ,memory_test,21.0,0.0,1.0,40.0,2.0,0.0,656.0,2.0,,,0,-0.45380238497876196,
822,Pilot,d10012021,k3zzQ,memory_test,22.0,0.0,0.0,46.0,2.0,0.0,410.0,,,,1,-0.7078800787591897,
823,Pilot,d10012021,k3zzQ,memory_test,23.0,0.0,1.0,37.0,25.0,0.0,454.0,37.0,,,0,-0.6624352880017148,
824,Pilot,d10012021,k3zzQ,memory_test,24.0,0.0,0.0,47.0,7.0,0.0,422.0,,,,1,-0.695486044916242,
825,Pilot,d10012021,k3zzQ,memory_test,25.0,1.0,0.0,43.0,14.0,0.0,698.0,,,,1,-0.410423266528445,
826,Pilot,d10012021,k3zzQ,memory_test,26.0,0.0,0.0,42.0,36.0,0.0,399.0,,,,1,-0.7192412764485584,
827,Pilot,d10012021,k3zzQ,memory_test,27.0,1.0,1.0,18.0,45.0,0.0,321.0,45.0,,,0,-0.7998024964277185,
828,Pilot,d10012021,k3zzQ,memory_test,28.0,0.0,1.0,33.0,42.0,0.0,302.0,42.0,,,0,-0.8194263833457189,
829,Pilot,d10012021,k3zzQ,memory_test,29.0,1.0,0.0,0.0,1.0,0.0,320.0,,,,1,-0.8008353325812975,
830,Pilot,d10012021,k3zzQ,memory_test,30.0,0.0,0.0,50.0,52.0,0.0,314.0,,,,1,-0.8070323495027713,
831,Pilot,d10012021,k3zzQ,memory_test,31.0,1.0,1.0,12.0,23.0,1.0,1651.0,23.0,0.0,2910.0,1,0.5738695878323178,-0.257040756620627
832,Pilot,d10012021,Vcm96,memory_test,0.0,0.0,0.0,58.0,31.0,1.0,2648.0,,0.0,4470.0,0,1.418762628936511,3.7125428189798764
833,Pilot,d10012021,Vcm96,memory_test,1.0,1.0,0.0,52.0,11.0,0.0,2168.0,,,,1,0.33618965424874103,
834,Pilot,d10012021,Vcm96,memory_test,2.0,1.0,0.0,2.0,22.0,1.0,1529.0,,1.0,817.0,0,-1.1049856183043527,-0.007772208552338704
835,Pilot,d10012021,Vcm96,memory_test,3.0,0.0,0.0,29.0,40.0,0.0,1884.0,,,,1,-0.3043326891081895,
836,Pilot,d10012021,Vcm96,memory_test,4.0,1.0,1.0,52.0,38.0,1.0,2316.0,52.0,1.0,1517.0,1,0.6699829881108035,0.7051269207311408
837,Pilot,d10012021,Vcm96,memory_test,5.0,1.0,0.0,4.0,55.0,0.0,2531.0,,,,1,1.154885466356367,
838,Pilot,d10012021,Vcm96,memory_test,6.0,1.0,1.0,2.0,19.0,1.0,1392.0,2.0,1.0,292.0,1,-1.4139699881631536,-0.5424465555149484
839,Pilot,d10012021,Vcm96,memory_test,7.0,0.0,1.0,53.0,40.0,1.0,1389.0,53.0,1.0,1141.0,1,-1.4207360692549522,0.3221982455731575
840,Pilot,d10012021,Vcm96,memory_test,8.0,0.0,1.0,15.0,43.0,1.0,2531.0,43.0,0.0,702.0,1,1.154885466356367,-0.12489135122033891
841,Pilot,d10012021,Vcm96,memory_test,9.0,0.0,1.0,36.0,31.0,1.0,2902.0,31.0,0.0,286.0,1,1.991624161375456,-0.5485571194802353
842,Pilot,d10012021,Vcm96,memory_test,10.0,1.0,0.0,39.0,42.0,1.0,1824.0,,0.0,274.0,0,-0.43965431094416074,-0.5607782474108092
843,Pilot,d10012021,Vcm96,memory_test,11.0,1.0,0.0,8.0,12.0,1.0,2160.0,,0.0,840.0,0,0.3181467713372782,0.015651619981261335
844,Pilot,d10012021,Vcm96,memory_test,12.0,0.0,1.0,21.0,29.0,0.0,2221.0,29.0,,,0,0.4557237535371823,
845,Pilot,d10012021,Vcm96,memory_test,13.0,1.0,1.0,42.0,8.0,0.0,2545.0,42.0,,,0,1.186460511451427,
846,Pilot,d10012021,Vcm96,memory_test,14.0,1.0,1.0,12.0,22.0,1.0,1924.0,12.0,1.0,299.0,1,-0.21411827455087531,-0.5353175642221135
847,Pilot,d10012021,Vcm96,memory_test,15.0,1.0,1.0,45.0,23.0,0.0,1853.0,45.0,,,0,-0.37424886039010796,
848,Pilot,d10012021,Vcm96,memory_test,16.0,0.0,1.0,48.0,7.0,1.0,1817.0,7.0,0.0,848.0,1,-0.4554418334916907,0.02379903860164396
849,Pilot,d10012021,Vcm96,memory_test,17.0,0.0,0.0,44.0,21.0,0.0,1596.0,,,,1,-0.9538764739208514,
850,Pilot,d10012021,Vcm96,memory_test,18.0,0.0,1.0,27.0,44.0,1.0,2095.0,44.0,0.0,1610.0,1,0.1715483476816427,0.7998406621930888
851,Pilot,d10012021,Vcm96,memory_test,19.0,0.0,1.0,28.0,56.0,1.0,1706.0,56.0,0.0,298.0,1,-0.7057868338882375,-0.5363359915496614
852,Pilot,d10012021,Vcm96,memory_test,20.0,0.0,0.0,7.0,15.0,1.0,1852.0,,1.0,803.0,0,-0.37650422075404083,-0.022030191138008293
853,Pilot,d10012021,Vcm96,memory_test,21.0,1.0,0.0,38.0,45.0,0.0,1922.0,,,,1,-0.21862899527874102,
854,Pilot,d10012021,Vcm96,memory_test,22.0,1.0,0.0,1.0,19.0,1.0,2231.0,,1.0,252.0,0,0.4782773571765109,-0.5831836486168614
855,Pilot,d10012021,Vcm96,memory_test,23.0,0.0,0.0,48.0,56.0,1.0,2439.0,,0.0,227.0,0,0.9473923128745445,-0.6086443318055571
856,Pilot,d10012021,Vcm96,memory_test,24.0,1.0,1.0,55.0,11.0,0.0,1077.0,55.0,,,0,-2.1244085028020026,
857,Pilot,d10012021,Vcm96,memory_test,25.0,1.0,1.0,4.0,1.0,1.0,1781.0,1.0,0.0,315.0,1,-0.5366348065932735,-0.5190227269813483
858,Pilot,d10012021,Vcm96,memory_test,26.0,0.0,0.0,27.0,43.0,0.0,1828.0,,,,1,-0.4306328694884293,
859,Pilot,d10012021,Vcm96,memory_test,27.0,0.0,0.0,16.0,28.0,0.0,1769.0,,,,1,-0.5636991309604676,
860,Pilot,d10012021,Vcm96,memory_test,28.0,1.0,0.0,35.0,23.0,1.0,2182.0,,1.0,389.0,0,0.367764699343801,-0.443659104742809
861,Pilot,d10012021,Vcm96,memory_test,29.0,1.0,1.0,35.0,39.0,0.0,1339.0,35.0,,,0,-1.5335040874515948,
862,Pilot,d10012021,Vcm96,memory_test,30.0,0.0,0.0,36.0,53.0,0.0,2785.0,,,,1,1.727746998795312,
863,Pilot,d10012021,Vcm96,memory_test,31.0,0.0,1.0,16.0,58.0,1.0,2370.0,16.0,1.0,288.0,1,0.7917724477631776,-0.5465202648251396
864,Pilot,d10012021,wdYzB,memory_test,0.0,0.0,0.0,27.0,52.0,0.0,4210.0,,,,1,0.6733906544801052,
865,Pilot,d10012021,wdYzB,memory_test,1.0,1.0,1.0,24.0,48.0,1.0,1716.0,24.0,1.0,3358.0,1,0.07306937755657539,1.3912627581919255
866,Pilot,d10012021,wdYzB,memory_test,2.0,0.0,0.0,40.0,1.0,0.0,2028.0,,,,1,0.14816971372343235,
867,Pilot,d10012021,wdYzB,memory_test,3.0,1.0,1.0,22.0,10.0,0.0,1206.0,10.0,,,0,-0.049690787331556206,
868,Pilot,d10012021,wdYzB,memory_test,4.0,0.0,0.0,54.0,26.0,0.0,1849.0,,,,1,0.1050833029097548,
869,Pilot,d10012021,wdYzB,memory_test,5.0,0.0,1.0,53.0,40.0,1.0,486.0,53.0,1.0,1397.0,1,-0.22299925540891846,-0.17468143398162359
870,Pilot,d10012021,wdYzB,memory_test,6.0,1.0,0.0,24.0,18.0,0.0,1864.0,,,,1,0.10869389599469985,
871,Pilot,d10012021,wdYzB,memory_test,7.0,1.0,0.0,10.0,31.0,0.0,636.0,,,,1,-0.18689332455946797,
872,Pilot,d10012021,wdYzB,memory_test,8.0,1.0,1.0,18.0,16.0,1.0,1123.0,16.0,0.0,1334.0,1,-0.06966940240158546,-0.2249896869683312
873,Pilot,d10012021,wdYzB,memory_test,9.0,1.0,0.0,37.0,48.0,0.0,674.0,,,,1,-0.17774648874427387,
874,Pilot,d10012021,wdYzB,memory_test,10.0,0.0,1.0,1.0,2.0,0.0,211.0,1.0,,,0,-0.2891934619662443,
875,Pilot,d10012021,wdYzB,memory_test,11.0,0.0,0.0,53.0,45.0,0.0,229.0,,,,1,-0.28486075026431024,
876,Pilot,d10012021,wdYzB,memory_test,12.0,0.0,0.0,41.0,13.0,0.0,357.0,,,,1,-0.25405035593944586,
877,Pilot,d10012021,wdYzB,memory_test,13.0,1.0,0.0,36.0,11.0,0.0,657.0,,,,1,-0.1818384942405449,
878,Pilot,d10012021,wdYzB,memory_test,14.0,0.0,1.0,41.0,27.0,0.0,266.0,27.0,,,0,-0.27595462065477916,
879,Pilot,d10012021,wdYzB,memory_test,15.0,1.0,1.0,17.0,34.0,0.0,490.0,34.0,,,0,-0.22203643058626643,
880,Pilot,d10012021,wdYzB,memory_test,16.0,0.0,0.0,12.0,0.0,0.0,961.0,,,,1,-0.10866380771899196,
881,Pilot,d10012021,wdYzB,memory_test,17.0,1.0,0.0,17.0,42.0,0.0,357.0,,,,1,-0.25405035593944586,
882,Pilot,d10012021,wdYzB,memory_test,18.0,0.0,1.0,12.0,54.0,0.0,238.0,54.0,,,0,-0.2826943944133432,
883,Pilot,d10012021,wdYzB,memory_test,19.0,0.0,1.0,45.0,0.0,0.0,27.0,0.0,,,0,-0.3334834038082369,
884,Pilot,d10012021,wdYzB,memory_test,20.0,1.0,0.0,22.0,16.0,0.0,248.0,,,,1,-0.2802873323567132,
885,Pilot,d10012021,wdYzB,memory_test,21.0,1.0,0.0,15.0,34.0,1.0,1149.0,,0.0,374.0,0,-0.06341104105434739,-0.9915916372419706
886,Pilot,d10012021,wdYzB,memory_test,22.0,0.0,0.0,19.0,39.0,0.0,42.0,,,,1,-0.32987281072329183,
887,Pilot,d10012021,wdYzB,memory_test,23.0,0.0,1.0,39.0,52.0,0.0,100.0,39.0,,,0,-0.31591185079483763,
888,Pilot,d10012021,wdYzB,memory_test,24.0,1.0,1.0,37.0,36.0,0.0,60.0,37.0,,,0,-0.3255400990213578,
889,Pilot,d10012021,wdYzB,memory_test,25.0,1.0,1.0,42.0,31.0,0.0,52.0,42.0,,,0,-0.3274657486666618,
890,Pilot,d10012021,wdYzB,memory_test,26.0,1.0,0.0,33.0,43.0,0.0,19.0,,,,1,-0.3354090534535409,
891,Pilot,d10012021,wdYzB,memory_test,27.0,0.0,0.0,55.0,2.0,0.0,52.0,,,,1,-0.3274657486666618,
892,Pilot,d10012021,wdYzB,memory_test,28.0,0.0,1.0,19.0,55.0,0.0,23662.0,55.0,,,0,5.355607767036842,
893,Pilot,d10012021,wdYzB,memory_test,29.0,1.0,1.0,15.0,33.0,0.0,47.0,33.0,,,0,-0.32866927969497683,
894,Pilot,d10012021,wdYzB,memory_test,30.0,1.0,1.0,43.0,11.0,0.0,28.0,11.0,,,0,-0.33324269760257386,
895,Pilot,d10012021,wdYzB,memory_test,31.0,0.0,1.0,13.0,26.0,0.0,154.0,13.0,,,0,-0.30291371568903547,
896,Pilot,d10012021,l2ASo,memory_test,0.0,1.0,1.0,59.0,39.0,0.0,3408.0,59.0,,,0,0.2563157850815684,
897,Pilot,d10012021,l2ASo,memory_test,1.0,1.0,0.0,19.0,16.0,0.0,1981.0,,,,1,-0.6717949127191404,
898,Pilot,d10012021,l2ASo,memory_test,2.0,1.0,1.0,52.0,49.0,0.0,2396.0,52.0,,,0,-0.40188185063974713,
899,Pilot,d10012021,l2ASo,memory_test,3.0,0.0,1.0,18.0,44.0,1.0,1782.0,18.0,1.0,3369.0,1,-0.8012231039331145,2.5360413294348727
900,Pilot,d10012021,l2ASo,memory_test,4.0,0.0,1.0,33.0,47.0,1.0,2191.0,33.0,1.0,767.0,1,-0.5352123993777607,-0.17582958305901508
901,Pilot,d10012021,l2ASo,memory_test,5.0,1.0,1.0,28.0,58.0,0.0,1919.0,58.0,,,0,-0.712119273800881,
902,Pilot,d10012021,l2ASo,memory_test,6.0,0.0,0.0,56.0,40.0,1.0,2253.0,,0.0,2962.0,0,-0.49488803829601996,2.1118555256742995
903,Pilot,d10012021,l2ASo,memory_test,7.0,0.0,0.0,48.0,18.0,0.0,3312.0,,,,1,0.19387806469693764,
904,Pilot,d10012021,l2ASo,memory_test,8.0,1.0,1.0,19.0,4.0,1.0,3724.0,19.0,1.0,872.0,1,0.4618399480143111,-0.06639589904215948
905,Pilot,d10012021,l2ASo,memory_test,9.0,0.0,0.0,51.0,0.0,1.0,2776.0,,1.0,481.0,0,-0.1547325407839172,-0.4739060938096884
906,Pilot,d10012021,l2ASo,memory_test,10.0,0.0,0.0,43.0,47.0,1.0,5033.0,,1.0,390.0,0,1.313204281175578,-0.5687486199576299
907,Pilot,d10012021,l2ASo,memory_test,11.0,1.0,0.0,27.0,58.0,1.0,5336.0,,0.0,996.0,0,1.5102733361395686,0.06284007065393664
908,Pilot,d10012021,l2ASo,memory_test,12.0,0.0,0.0,57.0,50.0,0.0,1579.0,,,,1,-0.9332528668297815,
909,Pilot,d10012021,l2ASo,memory_test,13.0,0.0,0.0,3.0,46.0,0.0,3664.0,,,,1,0.4228163727739169,
910,Pilot,d10012021,l2ASo,memory_test,14.0,0.0,1.0,57.0,0.0,1.0,1706.0,57.0,1.0,455.0,1,-0.8506529659042804,-0.501003958423386
911,Pilot,d10012021,l2ASo,memory_test,15.0,0.0,1.0,46.0,48.0,1.0,3796.0,46.0,1.0,2214.0,1,0.5086682383027842,1.3322708052494614
912,Pilot,d10012021,l2ASo,memory_test,16.0,1.0,0.0,30.0,4.0,0.0,1898.0,,,,1,-0.725777525135019,
913,Pilot,d10012021,l2ASo,memory_test,17.0,0.0,1.0,50.0,40.0,1.0,1835.0,40.0,0.0,605.0,1,-0.7667522791374329,-0.34467012411359227
914,Pilot,d10012021,l2ASo,memory_test,18.0,0.0,0.0,33.0,44.0,1.0,1913.0,,1.0,341.0,0,-0.7160216313249205,-0.6198176724988291
915,Pilot,d10012021,l2ASo,memory_test,19.0,1.0,1.0,45.0,7.0,0.0,6095.0,45.0,,,0,2.003921562930555,
916,Pilot,d10012021,l2ASo,memory_test,20.0,0.0,0.0,15.0,35.0,0.0,2203.0,,,,1,-0.5274076843296818,
917,Pilot,d10012021,l2ASo,memory_test,21.0,1.0,0.0,7.0,59.0,0.0,1552.0,,,,1,-0.9508134756879588,
918,Pilot,d10012021,l2ASo,memory_test,22.0,1.0,0.0,28.0,14.0,0.0,3918.0,,,,1,0.5880161746249191,
919,Pilot,d10012021,l2ASo,memory_test,23.0,1.0,1.0,16.0,37.0,0.0,5212.0,37.0,,,0,1.4296246139760873,
920,Pilot,d10012021,l2ASo,memory_test,24.0,0.0,1.0,35.0,3.0,1.0,2416.0,35.0,1.0,385.0,1,-0.3888739922262824,-0.5739597477679563
921,Pilot,d10012021,l2ASo,memory_test,25.0,0.0,1.0,51.0,15.0,1.0,2207.0,51.0,1.0,334.0,1,-0.5248061126469888,-0.6271132514332862
922,Pilot,d10012021,l2ASo,memory_test,26.0,1.0,1.0,30.0,27.0,1.0,7223.0,30.0,0.0,782.0,1,2.737564777449966,-0.1601961996280357
923,Pilot,d10012021,l2ASo,memory_test,27.0,1.0,0.0,52.0,34.0,1.0,5259.0,,1.0,312.0,0,1.4601930812477293,-0.6500422137987226
924,Pilot,d10012021,l2ASo,memory_test,28.0,0.0,1.0,56.0,43.0,1.0,3388.0,43.0,0.0,336.0,1,0.24330792666810364,-0.6250288003091556
925,Pilot,d10012021,l2ASo,memory_test,29.0,1.0,1.0,14.0,34.0,1.0,1779.0,14.0,1.0,306.0,1,-0.8031742826951341,-0.6562955671711144
926,Pilot,d10012021,l2ASo,memory_test,30.0,1.0,0.0,45.0,49.0,0.0,1388.0,,,,1,-1.0574779146783697,
927,Pilot,d10012021,l2ASo,memory_test,31.0,1.0,0.0,39.0,37.0,0.0,1303.0,,,,1,-1.1127613129355949,
928,Pilot,d09302021,pLJib,memory_test,0.0,0.0,1.0,6.0,50.0,1.0,1449.0,50.0,0.0,3299.0,1,0.3650227716014149,2.694166535132346
929,Pilot,d09302021,pLJib,memory_test,1.0,1.0,0.0,49.0,1.0,0.0,2405.0,,,,1,3.0067962820888727,
930,Pilot,d09302021,pLJib,memory_test,2.0,0.0,1.0,4.0,0.0,0.0,2451.0,4.0,,,0,3.133910907070487,
931,Pilot,d09302021,pLJib,memory_test,3.0,1.0,1.0,22.0,1.0,0.0,1423.0,22.0,,,0,0.29317537487267653,
932,Pilot,d09302021,pLJib,memory_test,4.0,1.0,0.0,24.0,53.0,0.0,1536.0,,,,1,0.6054352145014241,
933,Pilot,d09302021,pLJib,memory_test,5.0,1.0,0.0,22.0,41.0,1.0,1264.0,,0.0,1675.0,0,-0.14619908973768522,0.8501592177528736
934,Pilot,d09302021,pLJib,memory_test,6.0,0.0,1.0,16.0,5.0,0.0,1602.0,5.0,,,0,0.787817067735914,
935,Pilot,d09302021,pLJib,memory_test,7.0,1.0,1.0,9.0,48.0,0.0,1365.0,9.0,,,0,0.13290041293933702,
936,Pilot,d09302021,pLJib,memory_test,8.0,0.0,1.0,8.0,54.0,1.0,1249.0,54.0,0.0,748.0,1,-0.187649510927342,-0.20242377683503945
937,Pilot,d09302021,pLJib,memory_test,9.0,1.0,1.0,18.0,24.0,1.0,1423.0,24.0,0.0,529.0,1,0.29317537487267653,-0.4510922512846111
938,Pilot,d09302021,pLJib,memory_test,10.0,0.0,0.0,44.0,4.0,0.0,1360.0,,,,1,0.11908360587611809,
939,Pilot,d09302021,pLJib,memory_test,11.0,0.0,0.0,46.0,50.0,0.0,1235.0,,,,1,-0.22633657070435498,
940,Pilot,d09302021,pLJib,memory_test,12.0,1.0,0.0,45.0,9.0,0.0,1210.0,,,,1,-0.29542060602044956,
941,Pilot,d09302021,pLJib,memory_test,13.0,1.0,1.0,49.0,55.0,1.0,1077.0,49.0,1.0,394.0,1,-0.6629476739020729,-0.6043810369042101
942,Pilot,d09302021,pLJib,memory_test,14.0,0.0,0.0,2.0,0.0,1.0,1655.0,,1.0,748.0,0,0.9342752226060345,-0.20242377683503945
943,Pilot,d09302021,pLJib,memory_test,15.0,1.0,1.0,27.0,19.0,1.0,1285.0,19.0,1.0,481.0,1,-0.08816850007216574,-0.5055949306160241
944,Pilot,d09302021,pLJib,memory_test,16.0,0.0,0.0,54.0,37.0,0.0,1304.0,,,,1,-0.03566463323193384,
945,Pilot,d09302021,pLJib,memory_test,17.0,0.0,1.0,46.0,7.0,0.0,746.0,7.0,,,0,-1.5776203014871655,
946,Pilot,d09302021,pLJib,memory_test,18.0,1.0,0.0,18.0,34.0,0.0,1070.0,,,,1,-0.6822912037905794,
947,Pilot,d09302021,pLJib,memory_test,19.0,0.0,0.0,8.0,28.0,0.0,1295.0,,,,1,-0.0605348859457279,
948,Pilot,d09302021,pLJib,memory_test,20.0,1.0,1.0,10.0,53.0,1.0,1034.0,10.0,1.0,507.0,1,-0.7817722146457556,-0.4760726459781754
949,Pilot,d09302021,pLJib,memory_test,21.0,0.0,1.0,28.0,44.0,0.0,1166.0,28.0,,,0,-0.4170085081767761,
950,Pilot,d09302021,pLJib,memory_test,22.0,1.0,1.0,14.0,45.0,0.0,1065.0,14.0,,,0,-0.6961080108537984,
951,Pilot,d09302021,pLJib,memory_test,23.0,1.0,0.0,48.0,10.0,1.0,819.0,,0.0,384.0,0,-1.3758949183641693,-0.6157357617649212
952,Pilot,d09302021,pLJib,memory_test,24.0,1.0,0.0,55.0,19.0,0.0,944.0,,,,1,-1.0304747417836964,
953,Pilot,d09302021,pLJib,memory_test,25.0,0.0,1.0,37.0,58.0,1.0,1273.0,58.0,0.0,1100.0,1,-0.12132883702389116,0.19726253826198903
954,Pilot,d09302021,pLJib,memory_test,26.0,0.0,0.0,30.0,5.0,0.0,1160.0,,,,1,-0.4335886766526388,
955,Pilot,d09302021,pLJib,memory_test,27.0,0.0,0.0,7.0,16.0,0.0,1085.0,,,,1,-0.6408407826009226,
956,Pilot,d09302021,pLJib,memory_test,28.0,1.0,1.0,34.0,41.0,1.0,1381.0,34.0,1.0,324.0,1,0.17711419554163757,-0.6838641109291874
957,Pilot,d09302021,pLJib,memory_test,29.0,0.0,0.0,58.0,6.0,0.0,1382.0,,,,1,0.17987755695428134,
958,Pilot,d09302021,pLJib,memory_test,30.0,1.0,0.0,14.0,27.0,0.0,925.0,,,,1,-1.0829786086239281,
959,Pilot,d09302021,pLJib,memory_test,31.0,0.0,1.0,2.0,30.0,0.0,1503.0,2.0,,,0,0.5142442878841793,
960,Pilot,d10012021,XTkW7,memory_test,0.0,0.0,1.0,28.0,13.0,0.0,2655.0,13.0,,,0,-0.483501503700684,
961,Pilot,d10012021,XTkW7,memory_test,1.0,1.0,1.0,36.0,9.0,1.0,1078.0,9.0,1.0,3477.0,1,-1.2859820129179613,1.8004629277255322
962,Pilot,d10012021,XTkW7,memory_test,2.0,1.0,0.0,33.0,52.0,1.0,4132.0,,0.0,4578.0,0,0.2680924798845529,2.7505816877552496
963,Pilot,d10012021,XTkW7,memory_test,3.0,0.0,1.0,42.0,40.0,1.0,8487.0,40.0,0.0,1955.0,1,2.484200671159913,0.48703808416038263
964,Pilot,d10012021,XTkW7,memory_test,4.0,0.0,1.0,25.0,26.0,0.0,2604.0,25.0,,,0,-0.5094536317730246,
965,Pilot,d10012021,XTkW7,memory_test,5.0,1.0,1.0,33.0,11.0,0.0,5533.0,33.0,,,0,0.9810127039894392,
966,Pilot,d10012021,XTkW7,memory_test,6.0,1.0,0.0,32.0,38.0,1.0,3269.0,,1.0,1455.0,0,-0.17105823631995587,0.05555817497340842
967,Pilot,d10012021,XTkW7,memory_test,7.0,0.0,0.0,25.0,53.0,1.0,3003.0,,0.0,1883.0,0,-0.30641639450118335,0.42490497723745835
968,Pilot,d10012021,XTkW7,memory_test,8.0,0.0,1.0,59.0,7.0,1.0,3673.0,7.0,0.0,1114.0,1,0.034523327233487416,-0.238711123092108
969,Pilot,d10012021,XTkW7,memory_test,9.0,0.0,0.0,37.0,7.0,0.0,4170.0,,,,1,0.28742935962472826,
970,Pilot,d10012021,XTkW7,memory_test,10.0,0.0,1.0,53.0,29.0,1.0,3796.0,29.0,0.0,618.0,1,0.09711375376089713,-0.6667391930055865
971,Pilot,d10012021,XTkW7,memory_test,11.0,0.0,1.0,16.0,18.0,0.0,2797.0,16.0,,,0,-0.4112426373031866,
972,Pilot,d10012021,XTkW7,memory_test,12.0,1.0,0.0,36.0,1.0,1.0,3529.0,,0.0,726.0,0,-0.03875326967665078,-0.5735395326212
973,Pilot,d10012021,XTkW7,memory_test,13.0,0.0,1.0,37.0,51.0,1.0,1569.0,51.0,0.0,991.0,1,-1.0361291720646428,-0.34485518075210364
974,Pilot,d10012021,XTkW7,memory_test,14.0,1.0,1.0,54.0,22.0,1.0,3193.0,22.0,0.0,1033.0,1,-0.20973199580030658,-0.3086108683803978
975,Pilot,d10012021,XTkW7,memory_test,15.0,1.0,0.0,22.0,11.0,1.0,2584.0,,1.0,326.0,0,-0.5196309368994327,-0.9187234599707794
976,Pilot,d10012021,XTkW7,memory_test,16.0,1.0,1.0,32.0,2.0,1.0,10294.0,32.0,0.0,373.0,1,3.4037201893308833,-0.8781643485072038
977,Pilot,d10012021,XTkW7,memory_test,17.0,0.0,0.0,29.0,48.0,0.0,3166.0,,,,1,-0.2234713577209575,
978,Pilot,d10012021,XTkW7,memory_test,18.0,0.0,0.0,16.0,26.0,1.0,1373.0,,1.0,2969.0,0,-1.1358667623034422,1.3620793399915663
979,Pilot,d10012021,XTkW7,memory_test,19.0,1.0,1.0,1.0,35.0,1.0,7221.0,1.0,1.0,282.0,1,1.8399772566582813,-0.9566936919792332
980,Pilot,d10012021,XTkW7,memory_test,20.0,0.0,0.0,28.0,14.0,1.0,3348.0,,1.0,561.0,0,-0.13085788107064394,-0.7159279026529015
981,Pilot,d10012021,XTkW7,memory_test,21.0,1.0,0.0,35.0,23.0,0.0,4976.0,,,,1,0.697574756218974,
