"","PID","chosen_obj","Exp","condition","reward_type","unchosen_obj","rating_chosen","rating_unchosen","zscored_rating_chosen","zscored_rating_unchosen","reward","memory_score_chosen","memory_score_unchosen"
"3643","RweSp",41,"Exp1",1,0,57,63,27,0.935797194675401,-0.350849489283139,0,0.5,0
"3644","RweSp",45,"Exp1",0,0,22,38,66,0.0422925530375259,1.04301775167195,0,1,0.5
"3645","RweSp",48,"Exp1",0,1,26,62,18,0.900057009009886,-0.672511160272774,145,1,1
"3646","RweSp",5,"Exp1",0,0,52,64,23,0.971537380340916,-0.493810231945199,0,0,0.5
"3647","RweSp",51,"Exp1",1,0,30,39,10,0.0780327387030409,-0.958432645596894,0,0.5,0.5
"3648","RweSp",55,"Exp1",0,0,49,56,39,0.685615895016796,0.0780327387030409,0,1,0.5
"3649","rxxfw",1,"Exp1",1,1,44,20,71,-0.965670864890226,0.92368517511239,153,0.5,0.5
"3650","rxxfw",13,"Exp1",0,1,30,24,32,-0.817486077439041,-0.52111650253667,150,0.5,0.5
"3651","rxxfw",15,"Exp1",0,0,33,32,23,-0.52111650253667,-0.854532274301837,0,1,1
"3652","rxxfw",17,"Exp1",0,0,37,68,25,0.812546584524001,-0.780439880576244,0,0.5,0
"3653","rxxfw",21,"Exp1",0,0,5,73,68,0.997777568837983,0.812546584524001,0,0.5,0.5
"3654","rxxfw",24,"Exp1",0,1,18,62,20,0.590269403347223,-0.965670864890226,145,0.5,0.5
"3655","rxxfw",26,"Exp1",1,0,31,30,28,-0.595208896262262,-0.669301289987855,0,0.5,0.5
"3656","rxxfw",3,"Exp1",0,1,48,70,69,0.886638978249594,0.849592781386797,146,0,0.5
"3657","rxxfw",34,"Exp1",1,1,45,26,58,-0.743393683713448,0.442084615896037,157,0.5,0.5
"3658","rxxfw",43,"Exp1",1,0,9,75,69,1.07186996256358,0.849592781386797,0,0,0.5
"3659","rxxfw",50,"Exp1",1,0,54,71,20,0.92368517511239,-0.965670864890226,0,0.5,0.5
"3660","rxxfw",51,"Exp1",0,0,22,64,70,0.664361797072815,0.886638978249594,0,0,0.5
"3661","rxxfw",52,"Exp1",0,1,40,31,21,-0.558162699399466,-0.92862466802743,156,0.5,0
"3662","rxxfw",53,"Exp1",1,0,46,58,37,0.442084615896037,-0.335885518222687,0,0.5,0.5
"3663","rxxfw",55,"Exp1",1,1,58,24,70,-0.817486077439041,0.886638978249594,157,1,1
"3664","rxxfw",7,"Exp1",1,1,49,26,21,-0.743393683713448,-0.92862466802743,144,0.5,0
"3665","S5iGs",1,"Exp1",1,0,24,45,62,-0.30033754606727,0.485160651339436,0,0,0.5
"3666","S5iGs",14,"Exp1",0,1,46,70,35,0.854806861883768,-0.762395309247685,144,1,0.5
"3667","S5iGs",15,"Exp1",1,1,58,64,63,0.577572203975519,0.531366427657477,157,0.5,0.5
"3668","S5iGs",18,"Exp1",0,0,44,50,73,-0.0693086644770622,0.993424190837892,0,0.5,1
"3669","S5iGs",21,"Exp1",1,1,31,42,71,-0.438954875021394,0.901012638201809,156,0,0.5
"3670","S5iGs",23,"Exp1",0,0,59,68,36,0.762395309247685,-0.716189532929643,0,1,1
"3671","S5iGs",25,"Exp1",0,0,37,73,50,0.993424190837892,-0.0693086644770622,0,1,0.5
"3672","S5iGs",26,"Exp1",1,0,7,71,37,0.901012638201809,-0.669983756611602,0,0.5,0.5
"3673","S5iGs",28,"Exp1",1,1,38,36,35,-0.716189532929643,-0.762395309247685,152,1,0.5
"3674","S5iGs",29,"Exp1",1,1,53,63,31,0.531366427657477,-0.947218414519851,142,0.5,0.5
"3675","S5iGs",33,"Exp1",1,0,16,65,35,0.62377798029356,-0.762395309247685,0,0.5,0
"3676","S5iGs",34,"Exp1",0,1,55,67,33,0.716189532929643,-0.854806861883768,150,1,0.5
"3677","S5iGs",42,"Exp1",1,0,22,61,68,0.438954875021394,0.762395309247685,0,1,1
"3678","S5iGs",49,"Exp1",0,1,17,35,55,-0.762395309247685,0.161720217113145,148,1,1
"3679","S5iGs",56,"Exp1",0,1,39,67,33,0.716189532929643,-0.854806861883768,151,0.5,1
"3680","S5iGs",8,"Exp1",0,0,10,35,35,-0.762395309247685,-0.762395309247685,0,0,0.5
"3681","S5Qxu",13,"Exp1",1,0,9,68,55,0.682798646845234,0.213148783935814,0,0.5,0.5
"3682","S5Qxu",15,"Exp1",0,0,19,57,42,0.285402608998802,-0.256501078973607,0,1,1
"3683","S5Qxu",17,"Exp1",0,0,30,29,21,-0.726150941883027,-1.01516624213498,0,1,1
"3684","S5Qxu",22,"Exp1",1,1,53,71,43,0.791179384439716,-0.220374166442113,158,1,1
"3685","S5Qxu",26,"Exp1",0,1,3,78,20,1.04406777216017,-1.05129315466647,144,1,1
"3686","S5Qxu",32,"Exp1",1,0,7,61,24,0.429910259124777,-0.906785504540497,0,1,1
"3687","S5Qxu",34,"Exp1",1,0,2,61,37,0.429910259124777,-0.437135641631076,0,1,1
"3688","S5Qxu",4,"Exp1",0,1,44,59,34,0.357656434061789,-0.545516379225558,150,0.5,0.5
"3689","S5Qxu",40,"Exp1",1,1,59,25,22,-0.870658592009003,-0.979039329603484,143,1,1
"3690","S5Qxu",42,"Exp1",1,0,31,67,71,0.64667173431374,0.791179384439716,0,1,1
"3691","S5Qxu",43,"Exp1",0,1,29,63,77,0.502164084187765,1.00794085962868,159,0.5,1
"3692","S5Qxu",51,"Exp1",0,1,41,76,65,0.971813947097186,0.574417909250753,146,1,1
"3693","S5Qxu",52,"Exp1",0,0,18,26,31,-0.834531679477509,-0.653897116820039,0,1,1
"3694","S5Qxu",54,"Exp1",1,1,48,64,62,0.538290996719259,0.466037171656271,148,1,1
"3695","S5Qxu",55,"Exp1",1,1,21,58,66,0.321529521530296,0.610544821782247,145,1,1
"3696","S5Qxu",58,"Exp1",0,0,0,34,25,-0.545516379225558,-0.870658592009003,0,1,0.5
"3697","S80Fo",14,"Exp1",1,1,11,55,23,0.599032699187071,-1.00955860492367,160,0.5,1
"3698","S80Fo",17,"Exp1",0,0,20,41,22,-0.104725996361376,-1.05982708317713,0,0,0.5
"3699","S80Fo",18,"Exp1",0,1,39,40,23,-0.154994474614837,-1.00955860492367,152,0.5,1
"3700","S80Fo",19,"Exp1",0,1,12,41,41,-0.104725996361376,-0.104725996361376,154,0.5,0.5
"3701","S80Fo",29,"Exp1",1,0,7,59,24,0.800106612200913,-0.959290126670205,0,0.5,0.5
"3702","S80Fo",32,"Exp1",1,0,10,45,26,0.0963479166524658,-0.858753170163284,0,0.5,0
"3703","S80Fo",33,"Exp1",1,1,46,40,36,-0.154994474614837,-0.356068387628679,152,0.5,1
"3704","S80Fo",36,"Exp1",0,0,41,53,39,0.49849574268015,-0.205262952868297,0,1,0.5
"3705","S80Fo",37,"Exp1",0,1,5,55,56,0.599032699187071,0.649301177440531,150,1,0.5
"3706","S80Fo",42,"Exp1",1,1,50,44,26,0.0460794383990053,-0.858753170163284,145,1,1
"3707","S80Fo",47,"Exp1",1,0,0,49,52,0.297421829666308,0.448227264426689,0,0.5,0
"3708","S80Fo",49,"Exp1",1,1,8,56,51,0.649301177440531,0.397958786173229,154,0,0.5
"3709","S80Fo",51,"Exp1",0,0,53,50,45,0.347690307919768,0.0963479166524658,0,0.5,1
"3710","S80Fo",54,"Exp1",1,0,15,52,57,0.448227264426689,0.699569655693992,0,0.5,0
"3711","S80Fo",55,"Exp1",0,0,24,50,31,0.347690307919768,-0.607410778895981,0,0.5,0.5
"3712","S80Fo",57,"Exp1",0,1,56,53,41,0.49849574268015,-0.104725996361376,160,1,0.5
"3713","sdNUx",0,"Exp1",1,1,38,37,61,-0.77655604877229,0.227250692908228,151,0,0
"3714","sdNUx",1,"Exp1",1,0,7,75,74,0.812804625555198,0.770979344651843,0,0.5,0
"3715","sdNUx",12,"Exp1",0,1,6,70,62,0.603678221038423,0.269075973811583,141,0,0.5
"3716","sdNUx",14,"Exp1",0,1,2,63,70,0.310901254714938,0.603678221038423,143,0.5,0.5
"3717","sdNUx",15,"Exp1",1,1,18,73,73,0.729154063748488,0.729154063748488,150,0.5,0
"3718","sdNUx",21,"Exp1",0,0,41,73,69,0.729154063748488,0.561852940135068,0,0,0
"3719","sdNUx",31,"Exp1",0,0,53,59,36,0.143600131101519,-0.818381329675645,0,0.5,0.5
"3720","sdNUx",33,"Exp1",1,1,43,74,75,0.770979344651843,0.812804625555198,145,0.5,1
"3721","sdNUx",34,"Exp1",0,1,22,61,26,0.227250692908228,-1.23663413870919,160,0.5,0.5
"3722","sdNUx",37,"Exp1",1,0,48,69,72,0.561852940135068,0.687328782845133,0,0,0
"3723","sdNUx",4,"Exp1",1,1,46,61,33,0.227250692908228,-0.94385717238571,146,0.5,0.5
"3724","sdNUx",47,"Exp1",0,1,44,35,32,-0.860206610579,-0.985682453289065,156,0,0
"3725","sdNUx",49,"Exp1",0,0,24,29,74,-1.11115829599913,0.770979344651843,0,1,1
"3726","sdNUx",51,"Exp1",1,0,11,69,27,0.561852940135068,-1.19480885780584,0,0,0.5
"3727","sdNUx",55,"Exp1",0,0,19,72,74,0.687328782845133,0.770979344651843,0,0.5,0
"3728","sdNUx",58,"Exp1",1,0,10,32,50,-0.985682453289065,-0.232827397028676,0,1,1
"3729","slorv",10,"Exp1",0,0,25,36,29,0.855324271890902,0.50034779541444,0,1,1
"3730","slorv",12,"Exp1",1,0,30,30,23,0.551058720625363,0.196082244148902,0,1,1
"3731","slorv",21,"Exp1",1,0,46,11,26,-0.412448858382174,0.348215019781671,0,1,1
"3732","slorv",22,"Exp1",0,1,9,35,0,0.804613346679979,-0.970269035702327,153,1,0.5
"3733","slorv",26,"Exp1",1,1,24,0,25,-0.970269035702327,0.297504094570748,158,0.5,1
"3734","slorv",29,"Exp1",0,0,58,21,23,0.0946603937270563,0.196082244148902,0,1,1
"3735","slorv",3,"Exp1",0,0,33,16,5,-0.158894232327559,-0.716714409647712,0,0.5,1
"3736","slorv",35,"Exp1",1,1,57,32,0,0.652480571047209,-0.970269035702327,142,1,1
"3737","slorv",41,"Exp1",1,0,7,0,1,-0.970269035702327,-0.919558110491404,0,1,1
"3738","slorv",42,"Exp1",1,1,37,29,43,0.50034779541444,1.21030074836736,150,0.5,0
"3739","slorv",45,"Exp1",0,1,16,32,0,0.652480571047209,-0.970269035702327,157,1,1
"3740","slorv",52,"Exp1",1,1,34,20,0,0.0439494685161333,-0.970269035702327,144,0.5,0.5
"3741","slorv",53,"Exp1",1,0,4,36,38,0.855324271890902,0.956746122312748,0,1,1
"3742","slorv",56,"Exp1",0,0,0,2,0,-0.868847185280481,-0.970269035702327,0,1,1
"3743","slorv",6,"Exp1",0,1,38,0,0,-0.970269035702327,-0.970269035702327,148,1,1
"3744","slorv",8,"Exp1",0,1,49,13,0,-0.311027007960328,-0.970269035702327,142,1,1
"3745","SPlAj",1,"Exp1",0,1,18,58,43,0.48409292650032,-0.366851670863524,146,0.5,1
"3746","SPlAj",10,"Exp1",0,1,24,40,59,-0.537040590336293,0.540822566324576,146,0.5,0.5
"3747","SPlAj",12,"Exp1",0,1,14,50,64,0.0302558079062699,0.824470765445858,158,1,0.5
"3748","SPlAj",23,"Exp1",0,0,17,63,61,0.767741125621602,0.654281845973089,0,0.5,0.5
"3749","SPlAj",25,"Exp1",1,0,16,56,55,0.370633646851808,0.313904007027551,0,0.5,0.5
"3750","SPlAj",27,"Exp1",1,1,40,55,54,0.313904007027551,0.257174367203295,158,0.5,0
"3751","SPlAj",3,"Exp1",0,0,13,57,50,0.427363286676064,0.0302558079062699,0,0.5,0.5
"3752","SPlAj",31,"Exp1",1,1,28,63,41,0.767741125621602,-0.480310950512037,147,0,0
"3753","SPlAj",32,"Exp1",0,0,30,57,59,0.427363286676064,0.540822566324576,0,0.5,0.5
"3754","SPlAj",34,"Exp1",1,0,11,50,33,0.0302558079062699,-0.934148069106087,0,0.5,0.5
"3755","SPlAj",36,"Exp1",0,0,44,44,62,-0.310122031039268,0.711011485797345,0,0,0
"3756","SPlAj",46,"Exp1",0,1,59,33,46,-0.934148069106087,-0.196662751390755,155,0.5,0.5
"3757","SPlAj",52,"Exp1",1,1,47,63,45,0.767741125621602,-0.253392391215012,150,0.5,1
"3758","SPlAj",56,"Exp1",1,0,0,62,43,0.711011485797345,-0.366851670863524,0,1,1
"3759","SPlAj",7,"Exp1",1,0,49,50,50,0.0302558079062699,0.0302558079062699,0,1,1
"3760","SPlAj",8,"Exp1",1,1,19,38,63,-0.650499869984805,0.767741125621602,159,1,1
"3761","SvCvL",1,"Exp1",0,0,21,61,30,0.908928068349133,-0.812666847261241,0,1,1
"3762","SvCvL",17,"Exp1",1,0,40,37,40,-0.423919608252447,-0.257313648677249,0,1,1
"3763","SvCvL",19,"Exp1",0,0,0,50,50,0.298039549906742,0.298039549906742,0,0.5,0.5
"3764","SvCvL",29,"Exp1",0,1,27,62,43,0.964463388207532,-0.0907076891020519,152,0,0.5
"3765","SvCvL",30,"Exp1",1,1,9,45,39,0.0203629506147463,-0.312848968535649,153,0.5,1
"3766","SvCvL",35,"Exp1",1,1,34,60,40,0.853392748490734,-0.257313648677249,148,0.5,1
"3767","SvCvL",4,"Exp1",1,1,32,57,45,0.686786788915536,0.0203629506147463,155,1,0.5
"3768","SvCvL",41,"Exp1",0,1,33,42,28,-0.146243008960451,-0.92373748697804,154,0.5,0
"3769","SvCvL",43,"Exp1",0,1,42,57,32,0.686786788915536,-0.701596207544443,155,0.5,1
"3770","SvCvL",44,"Exp1",1,0,8,50,56,0.298039549906742,0.631251469057137,0,1,1
"3771","SvCvL",46,"Exp1",0,1,39,43,55,-0.0907076891020519,0.575716149198738,141,1,1
"3772","SvCvL",55,"Exp1",1,0,23,41,28,-0.20177832881885,-0.92373748697804,0,1,0.5
"3773","SvCvL",56,"Exp1",1,0,3,43,31,-0.0907076891020519,-0.757131527402842,0,1,1
"3774","SvCvL",57,"Exp1",0,0,22,46,54,0.0758982704731455,0.520180829340339,0,0.5,0.5
"3775","SvCvL",58,"Exp1",1,1,59,43,57,-0.0907076891020519,0.686786788915536,150,1,1
"3776","SvCvL",7,"Exp1",0,0,28,56,37,0.631251469057137,-0.423919608252447,0,0.5,0
"3777","swBiE",1,"Exp1",1,1,45,41,39,-0.290805356554213,-0.385891576680932,151,0.5,0.5
"3778","swBiE",17,"Exp1",1,0,33,48,31,0.0419964138893005,-0.766236457187805,0,0.5,0
"3779","swBiE",18,"Exp1",1,0,49,34,39,-0.623607126997727,-0.385891576680932,0,0.5,0
"3780","swBiE",19,"Exp1",0,0,7,64,32,0.802686174903047,-0.718693347124446,0,0.5,0.5
"3781","swBiE",22,"Exp1",1,1,41,65,33,0.850229284966406,-0.671150237061087,150,0,0
"3782","swBiE",28,"Exp1",0,1,40,56,60,0.422341294396174,0.61251373464961,145,0,0
"3783","swBiE",37,"Exp1",1,1,15,40,70,-0.338348466617573,1.0879448352832,150,0.5,0.5
"3784","swBiE",44,"Exp1",0,0,27,50,32,0.137082634016019,-0.718693347124446,0,1,0.5
"3785","swBiE",48,"Exp1",1,0,47,56,28,0.422341294396174,-0.908865787377882,0,1,1
"3786","swBiE",51,"Exp1",0,1,8,65,28,0.850229284966406,-0.908865787377882,151,1,0.5
"3787","swBiE",52,"Exp1",1,0,39,65,30,0.850229284966406,-0.813779567251164,0,0,0.5
"3788","swBiE",53,"Exp1",0,0,43,39,67,-0.385891576680932,0.945315505093124,0,1,1
"3789","swBiE",54,"Exp1",0,0,50,68,31,0.992858615156483,-0.766236457187805,0,0.5,0.5
"3790","swBiE",57,"Exp1",0,1,46,68,43,0.992858615156483,-0.195719136427495,147,0,0.5
"3791","swBiE",58,"Exp1",0,1,55,62,36,0.707599954776329,-0.528520906871009,144,0,0.5
"3792","swBiE",9,"Exp1",1,1,2,34,35,-0.623607126997727,-0.576064016934368,144,0.5,1
"3793","t285z",0,"Exp1",1,0,5,39,57,-0.585013282233261,0.600379484768468,0,1,0.5
"3794","t285z",1,"Exp1",1,1,29,64,37,1.0613655608247,-0.716723589677897,157,0,0.5
"3795","t285z",10,"Exp1",1,0,39,64,39,1.0613655608247,-0.585013282233261,0,1,1
"3796","t285z",12,"Exp1",0,0,7,58,43,0.666234638490787,-0.321592667343988,0,0.5,1
"3797","t285z",2,"Exp1",1,1,14,35,36,-0.848433897122534,-0.782578743400216,154,0.5,1
"3798","t285z",21,"Exp1",1,1,8,56,36,0.53452433104615,-0.782578743400216,150,0.5,0.5
"3799","t285z",26,"Exp1",0,1,58,59,60,0.732089792213105,0.797944945935423,142,0.5,0.5
"3800","t285z",27,"Exp1",1,1,45,64,60,1.0613655608247,0.797944945935423,146,0.5,0.5
"3801","t285z",31,"Exp1",0,1,9,58,36,0.666234638490787,-0.782578743400216,157,0.5,0
"3802","t285z",32,"Exp1",0,0,37,38,41,-0.650868435955579,-0.453302974788624,0,0.5,1
"3803","t285z",33,"Exp1",0,1,34,35,54,-0.848433897122534,0.402814023601514,141,1,0.5
"3804","t285z",40,"Exp1",1,0,54,37,34,-0.716723589677897,-0.914289050844852,0,1,1
"3805","t285z",47,"Exp1",0,1,43,54,60,0.402814023601514,0.797944945935423,154,0,0
"3806","t285z",53,"Exp1",0,0,4,34,61,-0.914289050844852,0.863800099657742,0,0.5,0.5
"3807","t285z",55,"Exp1",1,0,3,43,63,-0.321592667343988,0.995510407102378,0,1,0.5
"3808","t285z",57,"Exp1",0,0,44,60,59,0.797944945935423,0.732089792213105,0,0.5,0.5
"3809","t899v",18,"Exp1",0,1,54,37,36,0.255266319960209,0.19747017204469,154,0,0.5
"3810","t899v",19,"Exp1",1,1,44,44,50,0.659839355368841,1.00661624286196,150,0.5,0
"3811","t899v",2,"Exp1",0,0,47,51,39,1.06441239077747,0.370858615791247,0,1,0.5
"3812","t899v",22,"Exp1",0,1,15,27,38,-0.322695159194981,0.313062467875728,145,0.5,0.5
"3813","t899v",23,"Exp1",1,1,31,18,38,-0.842860490434652,0.313062467875728,149,0,0.5
"3814","t899v",27,"Exp1",1,0,49,45,29,0.71763550328436,-0.207102863363943,0,0,0.5
"3815","t899v",33,"Exp1",0,0,26,41,39,0.486450911622284,0.370858615791247,0,0.5,1
"3816","t899v",37,"Exp1",0,1,29,34,23,0.0818778762136517,-0.553879750857057,159,0.5,1
"3817","t899v",41,"Exp1",1,1,16,15,33,-1.01624893418121,0.0240817282981327,159,0.5,0
"3818","t899v",42,"Exp1",1,1,5,41,32,0.486450911622284,-0.0337144196173862,155,0.5,0.5
"3819","t899v",53,"Exp1",1,0,30,30,17,-0.149306715448424,-0.900656638350171,0,1,0.5
"3820","t899v",55,"Exp1",0,0,46,16,19,-0.95845278626569,-0.785064342519133,0,1,0.5
"3821","t899v",58,"Exp1",1,0,7,35,28,0.139674024129171,-0.264899011279462,0,1,1
"3822","t899v",59,"Exp1",0,1,40,34,32,0.0818778762136517,-0.0337144196173862,158,1,0.5
"3823","t899v",8,"Exp1",1,0,36,35,20,0.139674024129171,-0.727268194603614,0,0.5,1
"3824","t899v",9,"Exp1",0,0,34,16,43,-0.95845278626569,0.602043207453323,0,0.5,0.5
"3825","tAjxI",1,"Exp1",1,1,49,32,55,-0.326500691823024,0.610237259769019,158,0.5,1
"3826","tAjxI",11,"Exp1",1,1,35,37,21,-0.122862006694319,-0.774505799106175,146,1,0.5
"3827","tAjxI",19,"Exp1",1,0,30,18,40,-0.896689010183398,-0.0006787956170956,0,0.5,1
"3828","tAjxI",2,"Exp1",1,0,7,16,17,-0.97814448423488,-0.937416747209139,0,0.5,0
"3829","tAjxI",24,"Exp1",0,0,59,26,58,-0.57086711397747,0.732420470846242,0,0.5,1
"3830","tAjxI",26,"Exp1",0,1,9,28,30,-0.489411639925988,-0.407956165874506,150,0.5,1
"3831","tAjxI",28,"Exp1",1,1,22,22,25,-0.733778062080434,-0.611594851003211,153,0.5,1
"3832","tAjxI",43,"Exp1",0,1,58,59,28,0.773148207871983,-0.489411639925988,150,0,0
"3833","tAjxI",45,"Exp1",0,1,41,66,25,1.05824236705217,-0.611594851003211,154,1,0.5
"3834","tAjxI",46,"Exp1",1,1,4,61,61,0.854603681923465,0.854603681923465,143,1,0.5
"3835","tAjxI",48,"Exp1",1,0,36,22,33,-0.733778062080434,-0.285772954797283,0,0.5,0.5
"3836","tAjxI",53,"Exp1",0,0,55,61,57,0.854603681923465,0.691692733820501,0,0.5,0.5
"3837","tAjxI",54,"Exp1",0,0,10,62,17,0.895331418949206,-0.937416747209139,0,1,0.5
"3838","tAjxI",56,"Exp1",0,0,34,24,62,-0.652322588028952,0.895331418949206,0,1,1
"3839","tAjxI",6,"Exp1",0,1,37,64,32,0.976786893000688,-0.326500691823024,155,0.5,0.5
"3840","tAjxI",8,"Exp1",1,0,29,26,56,-0.57086711397747,0.65096499679476,0,1,1
"3841","TBVkV",0,"Exp1",1,0,51,21,32,-0.676192269484959,-0.332894655746441,0,0,0.5
"3842","TBVkV",12,"Exp1",0,0,20,69,33,0.821833681374027,-0.301685781770212,0,0.5,0.5
"3843","TBVkV",13,"Exp1",0,1,27,19,79,-0.738610017437417,1.13392242113632,150,0.5,1
"3844","TBVkV",14,"Exp1",1,1,19,72,72,0.915460303302714,0.915460303302714,141,0,0.5
"3845","TBVkV",17,"Exp1",1,1,46,32,20,-0.332894655746441,-0.707401143461188,141,1,0.5
"3846","TBVkV",21,"Exp1",1,1,8,29,14,-0.426521277675128,-0.894654387318561,158,1,0.5
"3847","TBVkV",23,"Exp1",0,1,34,16,27,-0.832236639366103,-0.488939025627586,146,1,0.5
"3848","TBVkV",25,"Exp1",0,0,47,71,69,0.884251429326485,0.821833681374027,0,0.5,1
"3849","TBVkV",31,"Exp1",1,1,6,73,19,0.946669177278943,-0.738610017437417,149,0,0.5
"3850","TBVkV",35,"Exp1",0,1,53,15,38,-0.863445513342332,-0.145641411889068,147,1,0.5
"3851","TBVkV",40,"Exp1",0,1,11,67,18,0.759415933421569,-0.769818891413646,154,0.5,0.5
"3852","TBVkV",44,"Exp1",0,0,36,68,15,0.790624807397798,-0.863445513342332,0,0,0
"3853","TBVkV",50,"Exp1",1,0,26,4,19,-1.20674312708085,-0.738610017437417,0,0.5,0
"3854","TBVkV",54,"Exp1",0,0,38,67,5,0.759415933421569,-1.17553425310462,0,0.5,0.5
"3855","TBVkV",56,"Exp1",1,0,33,43,45,0.0104029579920763,0.0728207059445341,0,0.5,0
"3856","TBVkV",59,"Exp1",1,0,52,59,67,0.509744941611738,0.759415933421569,0,0.5,1
"3857","THF1C",1,"Exp1",0,0,40,67,54,0.780820856625971,0.0831802287127321,0,1,0.5
"3858","THF1C",12,"Exp1",0,0,19,66,50,0.727156192940338,-0.131478426029803,0,0.5,1
"3859","THF1C",13,"Exp1",0,0,41,60,33,0.405168210826535,-1.04377770868558,0,1,1
"3860","THF1C",15,"Exp1",1,0,14,61,63,0.458832874512169,0.566162201883436,0,1,1
"3861","THF1C",27,"Exp1",1,1,2,67,61,0.780820856625971,0.458832874512169,144,1,1
"3862","THF1C",28,"Exp1",1,0,8,66,60,0.727156192940338,0.405168210826535,0,0.5,0.5
"3863","THF1C",31,"Exp1",1,0,39,36,66,-0.882783717628676,0.727156192940338,0,1,1
"3864","THF1C",32,"Exp1",0,1,33,50,34,-0.131478426029803,-0.990113044999943,157,1,1
"3865","THF1C",35,"Exp1",0,1,49,31,50,-1.15110703605684,-0.131478426029803,153,1,1
"3866","THF1C",4,"Exp1",1,0,53,59,60,0.351503547140901,0.405168210826535,0,0.5,0
"3867","THF1C",52,"Exp1",1,1,42,57,50,0.244174219769633,-0.131478426029803,152,1,1
"3868","THF1C",55,"Exp1",1,1,22,60,62,0.405168210826535,0.512497538197802,160,1,1
"3869","THF1C",57,"Exp1",0,1,17,50,49,-0.131478426029803,-0.185143089715437,144,1,1
"3870","THF1C",6,"Exp1",1,1,51,65,48,0.673491529254704,-0.23880775340107,151,0.5,1
"3871","THF1C",7,"Exp1",0,1,10,50,50,-0.131478426029803,-0.131478426029803,150,1,1
"3872","THF1C",9,"Exp1",0,0,26,66,43,0.727156192940338,-0.507131071829239,0,1,1
"3873","THSiI",0,"Exp1",0,0,42,39,34,-0.603537105310501,-0.865944542402023,0,1,1
"3874","THSiI",1,"Exp1",1,1,47,66,55,0.813463054983719,0.23616669338237,150,0,0.5
"3875","THSiI",16,"Exp1",0,1,25,65,50,0.760981567565414,-0.0262407437091522,155,1,0.5
"3876","THSiI",19,"Exp1",0,1,17,64,57,0.70850008014711,0.341129668218979,148,1,1
"3877","THSiI",22,"Exp1",0,1,40,60,32,0.498574130473892,-0.970907517238632,141,0.5,0.5
"3878","THSiI",27,"Exp1",1,0,2,50,34,-0.0262407437091522,-0.865944542402023,0,1,1
"3879","THSiI",29,"Exp1",1,0,20,65,36,0.760981567565414,-0.760981567565414,0,0.5,0
"3880","THSiI",33,"Exp1",1,0,26,64,50,0.70850008014711,-0.0262407437091522,0,1,1
"3881","THSiI",36,"Exp1",1,1,24,34,35,-0.865944542402023,-0.813463054983719,151,1,1
"3882","THSiI",4,"Exp1",1,1,9,50,60,-0.0262407437091522,0.498574130473892,149,1,1
"3883","THSiI",45,"Exp1",0,0,41,57,32,0.341129668218979,-0.970907517238632,0,0.5,1
"3884","THSiI",51,"Exp1",0,1,38,64,50,0.70850008014711,-0.0262407437091522,144,1,1
"3885","THSiI",52,"Exp1",0,0,56,65,50,0.760981567565414,-0.0262407437091522,0,1,1
"3886","THSiI",53,"Exp1",1,0,35,59,50,0.446092643055588,-0.0262407437091522,0,0.5,0.5
"3887","THSiI",7,"Exp1",0,0,13,50,60,-0.0262407437091522,0.498574130473892,0,1,1
"3888","THSiI",8,"Exp1",1,1,11,46,34,-0.23616669338237,-0.865944542402023,146,1,1
"3889","TL9EK",13,"Exp1",1,0,59,40,37,0.123008590052324,-0.0120008380538852,0,0.5,0
"3890","TL9EK",15,"Exp1",1,0,18,21,16,-0.732051121287004,-0.957066834797353,0,0.5,1
"3891","TL9EK",16,"Exp1",1,0,40,38,30,0.0330023046481846,-0.327022836968375,0,0.5,0.5
"3892","TL9EK",17,"Exp1",0,1,4,24,32,-0.597041693180794,-0.237016551564235,153,1,0.5
"3893","TL9EK",21,"Exp1",1,1,3,32,34,-0.237016551564235,-0.147010266160095,155,0.5,1
"3894","TL9EK",31,"Exp1",0,0,10,62,39,1.11307772949786,0.0780054473502545,0,0.5,0.5
"3895","TL9EK",32,"Exp1",0,0,39,36,34,-0.0570039807559551,-0.147010266160095,0,0.5,0.5
"3896","TL9EK",37,"Exp1",0,0,12,44,27,0.303021160860604,-0.462032265074584,0,0.5,0.5
"3897","TL9EK",42,"Exp1",0,1,24,29,18,-0.372025979670445,-0.867060549393214,156,0.5,0.5
"3898","TL9EK",44,"Exp1",0,0,35,39,39,0.0780054473502545,0.0780054473502545,0,0.5,0.5
"3899","TL9EK",45,"Exp1",0,1,38,38,19,0.0330023046481846,-0.822057406691144,155,0.5,0.5
"3900","TL9EK",49,"Exp1",1,1,2,55,24,0.798055730583373,-0.597041693180794,142,0.5,0.5
"3901","TL9EK",5,"Exp1",1,0,46,60,38,1.02307144409372,0.0330023046481846,0,0.5,0.5
"3902","TL9EK",52,"Exp1",0,1,53,43,57,0.258018018158534,0.888062015987513,150,0.5,1
"3903","TL9EK",54,"Exp1",1,1,33,25,17,-0.552038550478724,-0.912063692095284,143,1,0.5
"3904","TL9EK",7,"Exp1",1,1,55,54,22,0.753052587881303,-0.687047978584934,156,0.5,0.5
"3905","tlmFP",1,"Exp1",1,0,0,32,27,-0.593536252635282,-0.774860973399624,0,0.5,1
"3906","tlmFP",10,"Exp1",1,1,59,32,26,-0.593536252635282,-0.811125917552493,149,0.5,1
